KEY,TITLE,TITLE_COMPL,PROSP3_MEASURE,FREQ,S_NCA,PROSP3_SECURITIES_TYPE,MTR,CURR_ISSNC,PROSP3_OFFER_TYPE,PROSP3_DOCUMENT_TYPE,SEC_TYPE_CFI,ISSUER_COU,ISSUER_SECTOR,PROSP3_PRSP_TYPE,PROSP3_SME_CAT_TYPE,PROSP3_PSSP,PROSP3_VENUE,PROSP3_LNGG,MV
PROSP3.MV.Q.FR.Z.Z.Z.Z.Z.RF.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Mini-future certificates in France with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[FR] France,Z,Z,Z,Z,Z,[RF] Mini-future certificates,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.FR.Z.Z.Z.Z.Z.RP.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Purchase rights in France with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[FR] France,Z,Z,Z,Z,Z,[RP] Purchase rights,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.FR.Z.Z.Z.Z.Z.RW.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Warrants in France with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[FR] France,Z,Z,Z,Z,Z,[RW] Warrants,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.FR.Z.Z.Z.Z.Z.RW.Z.S13.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Warrants in France with issuer in sector Government,,[MV] Consideration offer in EUR,[Q] quarterly,[FR] France,Z,Z,Z,Z,Z,[RW] Warrants,Z,[S13] Government,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.GR.Z.Z.Z.Z.Z.RS.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Subscription rights in Greece with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[GR] Greece,Z,Z,Z,Z,Z,[RS] Subscription rights,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.HR.Z.Z.Z.Z.Z.ZALL.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in Croatia with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[HR] Croatia,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.C.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CIIs in EA19,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[C] CIIs,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.D.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Debt in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[D] Debt,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.DB.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Bonds in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[DB] Bonds,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.DB.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Bonds in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[DB] Bonds,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.DS.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (capital protection) in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.DT.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MTN in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[DT] MTN,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.EP.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Preferred / Preference shares in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[EP] Preferred / Preference shares,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.RF.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Mini-future certificates in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[RF] Mini-future certificates,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.RP.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Purchase rights in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[RP] Purchase rights,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.RS.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Subscription rights in EA19 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[RS] Subscription rights,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.ZALL.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in EA19 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.ZNAV.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CFI not available in EA19 with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[ZNAV] CFI not available,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.I8.Z.Z.Z.Z.Z.ZNAV.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CFI not available in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,[ZNAV] CFI not available,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.C.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CIIs in Ireland with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[C] CIIs,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.CM.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Other IFs in Ireland,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[CM] Other IFs,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.DB.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Bonds in Ireland,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[DB] Bonds,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.DE.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (no capital protection) in Ireland,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.DM.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Other debt in Ireland,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[DM] Other debt,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.E.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Equity in Ireland with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[E] Equity,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.RW.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Warrants in Ireland with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[RW] Warrants,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.SCRT.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Securities in Ireland with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly amount (EUR) of consideration offer filed in Ireland ,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IE.Z.Z.Z.Z.Z.ZALL.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in Ireland with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[IE] Ireland,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IS.Z.Z.Z.Z.Z.DS.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (capital protection) in Iceland,,[MV] Consideration offer in EUR,[Q] quarterly,[IS] Iceland,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IS.Z.Z.Z.Z.Z.E.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Equity in Iceland,,[MV] Consideration offer in EUR,[Q] quarterly,[IS] Iceland,Z,Z,Z,Z,Z,[E] Equity,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IS.Z.Z.Z.Z.Z.E.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Equity in Iceland with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[IS] Iceland,Z,Z,Z,Z,Z,[E] Equity,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IS.Z.Z.Z.Z.Z.ZALL.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in Iceland,,[MV] Consideration offer in EUR,[Q] quarterly,[IS] Iceland,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IT.Z.Z.Z.Z.Z.CP.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed PEs in Italy with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[IT] Italy,Z,Z,Z,Z,Z,[CP] PEs,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IT.Z.Z.Z.Z.Z.DS.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (capital protection) in Italy with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[IT] Italy,Z,Z,Z,Z,Z,[DS] Structured debt (capital protection),Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IT.Z.Z.Z.Z.Z.R.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Entitlement (rights) in Italy with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[IT] Italy,Z,Z,Z,Z,Z,[R] Entitlement (rights),Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.IT.Z.Z.Z.Z.Z.RS.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Subscription rights in Italy with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[IT] Italy,Z,Z,Z,Z,Z,[RS] Subscription rights,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.D.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Debt in EU not in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[D] Debt,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.DA.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed ABS in EU not in EA19 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[DA] ABS,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.DE.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (no capital protection) in EU not in EA19 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.DRVT_CR.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Derivatives on credit in EU not in EA19,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[DRVT_CR] Derivatives on credit,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.E.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Equity in EU not in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[E] Equity,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.ED.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed DR equities in EU not in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ED] DR equities,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.EP.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Preferred / Preference shares in EU not in EA19 with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[EP] Preferred / Preference shares,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.ES.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Shares in EU not in EA19 with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ES] Shares,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.EY.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured instruments (participation) in EU not in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.FFO.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Futures on Options in EU not in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[FFO] Futures on Options,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.RW.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Warrants in EU not in EA19 with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[RW] Warrants,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.RW.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Warrants in EU not in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[RW] Warrants,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.SCRT.Z.ZALL_OTHR.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Securities in EU not in EA19 with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[ZALL_OTHR] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.K0.Z.Z.Z.Z.Z.ZALL.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in EU not in EA19 with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[K0] EU not in EA19,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LI.Z.Z.Z.Z.Z.DE.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (no capital protection) in Liechtenstein with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LI.Z.Z.Z.Z.Z.EY.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured instruments (participation) in Liechtenstein with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[EY] Structured instruments (participation),Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LI.Z.Z.Z.Z.Z.ZALL.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in Liechtenstein with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[LI] Liechtenstein,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LU.Z.Z.Z.Z.Z.D.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Debt in Luxembourg,,[MV] Consideration offer in EUR,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[D] Debt,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LU.Z.Z.Z.Z.Z.DG.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MBS in Luxembourg with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DG] MBS,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LU.Z.Z.Z.Z.Z.DG.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MBS in Luxembourg with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DG] MBS,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LU.Z.Z.Z.Z.Z.DY.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MMI in Luxembourg with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DY] MMI,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LU.Z.Z.Z.Z.Z.DY.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MMI in Luxembourg with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[DY] MMI,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.LU.Z.Z.Z.Z.Z.SCRT.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Securities in Luxembourg with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[LU] Luxembourg,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.MT.Z.Z.Z.Z.Z.DT.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MTN in Malta,,[MV] Consideration offer in EUR,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[DT] MTN,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.MT.Z.Z.Z.Z.Z.SCRT.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Securities in Malta with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.MT.Z.Z.Z.Z.Z.ZALL.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in Malta with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.MT.Z.Z.Z.Z.Z.ZNAV.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CFI not available in Malta,,[MV] Consideration offer in EUR,[Q] quarterly,[MT] Malta,Z,Z,Z,Z,Z,[ZNAV] CFI not available,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NL.Z.Z.Z.Z.Z.DA.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed ABS in Netherlands with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[DA] ABS,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NL.Z.Z.Z.Z.Z.DE.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Structured debt (no capital protection) in Netherlands with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[DE] Structured debt (no capital protection),Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NL.Z.Z.Z.Z.Z.DG.Z.ZNAV.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MBS in Netherlands with issuer in sector Sector not available,,[MV] Consideration offer in EUR,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[DG] MBS,Z,[ZNAV] Sector not available,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NL.Z.Z.Z.Z.Z.RF.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Mini-future certificates in Netherlands with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[RF] Mini-future certificates,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NL.Z.Z.Z.Z.Z.SCRT.Z.ZALL.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Securities in Netherlands with issuer in sector All sectors,,[MV] Consideration offer in EUR,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[SCRT] Securities,Z,[ZALL] All sectors,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NL.Z.Z.Z.Z.Z.ZNAV.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CFI not available in Netherlands with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[NL] Netherlands,Z,Z,Z,Z,Z,[ZNAV] CFI not available,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.NO.Z.Z.Z.Z.Z.C.Z.S11.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed CIIs in Norway with issuer in sector Non-financial,,[MV] Consideration offer in EUR,[Q] quarterly,[NO] Norway,Z,Z,Z,Z,Z,[C] CIIs,Z,[S11] Non-financial,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.PL.Z.Z.Z.Z.Z.DG.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed MBS in Poland with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[PL] Poland,Z,Z,Z,Z,Z,[DG] MBS,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.PL.Z.Z.Z.Z.Z.ES.Z.Z.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed Shares in Poland,,[MV] Consideration offer in EUR,[Q] quarterly,[PL] Poland,Z,Z,Z,Z,Z,[ES] Shares,Z,Z,Z,Z,Z,Z,Z,Z
PROSP3.MV.Q.PL.Z.Z.Z.Z.Z.ZALL.Z.S12.Z.Z.Z.Z.Z.Z,Quarterly consideration offered of filed All records if applicable in Poland with issuer in sector Financial corporations,,[MV] Consideration offer in EUR,[Q] quarterly,[PL] Poland,Z,Z,Z,Z,Z,[ZALL] All records if applicable,Z,[S12] Financial corporations,Z,Z,Z,Z,Z,Z
